lead_id,age,location,industry,job_role,company_size,website_visits,email_opens,time_spent_on_site,click_through_rate,past_purchases,inquiry_responses,lead_source,lead_quality,lead_score
1574,32,North America,Healthcare,Analyst,Medium,3,2,1.0,0.295,1,0,Referral,Medium,48
4,56,North America,Retail,Executive,Medium,2,3,9.8,0.77,0,0,Email Campaign,Low,30
129662,31,North America,Healthcare,Other,Small,16,5,19.0,0.09,1,3,Organic,High,69
0277f0f9-5e18-43f3-b9a9-d61c73606712,50,North America,Healthcare,Analyst,Small,3,0,8.42,0.0,0,0,Email Campaign,Medium,14
42e63d7f-c90b-4144-b4a0-d6bce1b4d3c1,47,Europe,Finance,Student,Medium,0,0,0.0,0.0,0,0,Referral,Medium,26
VU40646,47,Asia,Manufacturing,Analyst,Small,0,15,1.5,0.81,1,1,Referral,High,20
2299,45,Asia,Other,Student,Medium,10,8,3.0,0.13,8,2,Paid Ads,High,91
lead_id_1033,24,Europe,Finance,Student,Small,0,1,6.2,0.0,0,0,Social Media,Low,1
05036850,31,Asia,Retail,Student,Small,4,12,13.3,0.666666666666667,0,0,Referral,Medium,31
b8498d5f38b3a249457c3633b65003e7,62,North America,Healthcare,Manager,Medium,0,1,0.0,0.0,0,6,Social Media,Medium,6
0014271569,23,North America,Retail,Student,Medium,1,0,5.98,0.15,0,0,Social Media,Medium,8
173463,45,Europe,Manufacturing,Analyst,Small,0,1,1.0,0.0,0,0,Organic,Low,1
236,45,Europe,Retail,Freelancer,Small,10,1,2.0,0.0,0,5,Social Media,Medium,65
8489934,48,Europe,Manufacturing,Executive,Enterprise,13,13,11.41,0.0,4,4,Email Campaign,Medium,77
lead_id_219,44,North America,IT,Manager,Large,5,26,14.0,0.6065306530653065,5,3,Paid Ads,High,85
000234,40,Asia,Healthcare,Analyst,Small,0,1,0.73,0.29,3,0,Organic,High,88
547,57,Europe,Retail,Student,Small,12,18,5.36,0.535,1,0,Organic,Medium,28
LP00582,49,North America,Manufacturing,Analyst,Medium,3,2,17.0,0.047,2,2,Referral,High,52
3030618,36,South America,Retail,Analyst,Small,3,2,7.0,0.3333333333333333,0,2,Email Campaign,Medium,13
881391,46,Europe,Retail,Freelancer,Medium,1,2,8.0,0.85,0,0,Social Media,Medium,37
9400017144,54,Europe,Retail,Student,Small,2,1,1.0,0.0,0,1,Organic,Low,1
7703,50,North America,Healthcare,Student,Small,0,13,0.0,0.15,0,0,Other,Low,1
LP0001281,43,Asia,Retail,Student,Small,0,1,0.86,0.17,2,0,Paid Ads,Medium,43
32833,43,Europe,Manufacturing,Manager,Small,12,12,20.0,0.0764,0,4,Social Media,High,84
56668,28,South America,Healthcare,Student,Small,0,12,3.0,0.0333333333333333,0,0,Referral,High,10
590266,47,North America,Healthcare,Manager,Enterprise,1,1,2.78,0.6,0,4,Organic,High,67
1126195,45,Europe,Manufacturing,Manager,Large,15,2,35.85175934782375,0.6666666666666667,0,2,Organic,Low,40
9217,50,Europe,Healthcare,Manager,Small,10,1,4.0,0.45,0,1,Social Media,Low,30
2082,57,North America,Healthcare,Executive,Large,15,28,2.0,0.75,2,1,Referral,Medium,46
0d418511-9f31-4975-9c33-37c472d09392,54,North America,Retail,Analyst,Medium,13,0,0.1666666666666667,0.4,1,7,Organic,Medium,29
89012203479,31,Asia,Manufacturing,Student,Medium,0,3,1.31,0.15,0,0,Social Media,High,57
128538,45,Europe,Manufacturing,Executive,Large,12,12,4.26,0.57,2,8,Social Media,Medium,24
1230,45,Europe,Other,Other,Small,3,5,1.0,0.466666666666667,1,4,Paid Ads,High,62
187308,64,North America,Manufacturing,Manager,Enterprise,16,6,5.69,0.43,1,0,Paid Ads,High,58
24994,47,Europe,Healthcare,Student,Small,2,3,2.0,0.0,0,0,Organic,High,79
003697945,39,North America,Other,Student,Large,11,2,1.53,0.6,1,0,Email Campaign,High,68
L_1463,20,North America,Retail,Other,Small,13,17,63.1875,0.2037,3,2,Referral,Medium,56
5366,44,North America,Manufacturing,Analyst,Large,7,4,29.42,0.3986301369863014,3,2,Email Campaign,High,89
10424,52,Asia,Retail,Analyst,Small,28,5,2.0,0.0,1,4,Paid Ads,Medium,48
0001,31,North America,Finance,Student,Small,1,0,8.871367312559252,0.0,8,2,Social Media,High,55
67247993,26,North America,Finance,Student,Small,0,0,54.0,0.49947545,0,0,Paid Ads,High,64
87232,45,Asia,Healthcare,Student,Small,44,10,3.35,0.505,5,2,Paid Ads,Medium,17
0031837531,47,North America,Healthcare,Student,Small,0,0,0.19,0.35,0,0,Other,Low,8
120693,43,North America,Manufacturing,Analyst,Medium,3,1,6.62,0.6666666666666667,2,0,Email Campaign,Medium,36
87078,44,Asia,Healthcare,Freelancer,Enterprise,18,4,4.666666666666667,0.2,0,3,Other,Medium,30
8527,55,Europe,Manufacturing,Manager,Large,13,6,2.816666666666667,0.674,4,0,Paid Ads,Low,13
705353,32,Other,Finance,Student,Small,0,1,0.0,0.0,0,0,Referral,High,1
42825,61,Europe,Manufacturing,Freelancer,Small,1,20,2.26,0.74,0,2,Organic,Low,22
000118917,41,Europe,Healthcare,Analyst,Enterprise,12,4,1.0,0.1666666666666667,0,0,Paid Ads,High,17
LDR_00040,36,North America,Retail,Student,Small,4,11,4.76,0.416666666666667,0,9,Organic,Medium,65
lead_id_1589,63,Europe,Other,Manager,Medium,16,22,15.1,0.4000000000000001,8,3,Social Media,Medium,43
8881635,55,Asia,Retail,Other,Small,20,0,14.38,0.1,9,6,Paid Ads,Low,22
547,31,North America,Healthcare,Executive,Small,21,3,21.339999999999996,0.0,1,0,Email Campaign,High,30
15688629,36,Europe,Retail,Analyst,Small,31,15,1.3,0.2840666659736357,0,4,Email Campaign,Low,25
3249,34,Europe,Healthcare,Analyst,Small,2,2,1.0,0.5,2,2,Email Campaign,Low,21
66563,39,North America,Healthcare,Student,Small,1,3,1.0,0.0,0,0,Referral,High,47
1776,46,North America,Retail,Executive,Enterprise,9,18,4.7,0.19,1,5,Referral,Medium,10
4730208,24,Asia,Manufacturing,Student,Small,1,2,9.834,0.0,0,0,Email Campaign,Low,1
17982,42,Asia,Finance,Freelancer,Small,6,11,2.42,0.2,0,7,Organic,High,46
15,49,Europe,IT,Analyst,Large,1,5,5.6,0.48,5,4,Organic,High,72
05050000001m89PAAQ,24,Asia,Healthcare,Student,Small,6,1,0.0,0.0,0,0,Social Media,Medium,2
2001951,24,North America,Retail,Freelancer,Small,1,3,1.0,0.28,0,1,Paid Ads,Low,31
8426,32,Europe,Manufacturing,Executive,Medium,1,20,0.0,0.0,1,3,Referral,Medium,4
291488,49,Other,Healthcare,Student,Medium,1,2,1.39,0.8,6,2,Organic,Medium,65
lead_id_3701,47,Other,Healthcare,Manager,Medium,1,0,3.17,0.0,0,0,Email Campaign,Low,53
1175729070,37,Europe,Other,Analyst,Medium,0,1,13.0,0.0,0,0,Email Campaign,High,30
11079,48,North America,Healthcare,Executive,Enterprise,1,1,1.27,0.1,2,1,Referral,High,56
9465568,36,Europe,Healthcare,Executive,Small,2,1,0.0,0.55,0,0,Other,Medium,50
553,42,North America,Manufacturing,Student,Large,11,4,7.626946374999999,0.11428571428571425,0,0,Email Campaign,Medium,1
11667522,39,Europe,Healthcare,Student,Medium,12,0,1.0,0.15,0,0,Email Campaign,Medium,33
50282145,44,North America,Healthcare,Executive,Small,33,29,14.59,0.702312478842619,0,0,Organic,High,99
083349,59,Europe,Healthcare,Analyst,Enterprise,2,5,9.1229353163157,0.0,1,5,Organic,Medium,50
000018773,35,Europe,Retail,Student,Small,0,14,1.0,0.13235294117647065,0,0,Email Campaign,High,5
P_000244,43,North America,Healthcare,Analyst,Small,12,12,3.01237,0.7142858808449163,9,3,Referral,Medium,25
lp11969,37,Europe,Other,Manager,Medium,24,12,62.7198309077854,0.85523057933464,6,5,Social Media,Medium,67
0031541,26,North America,Healthcare,Analyst,Small,1,0,0.12,0.0,0,1,Email Campaign,Low,5
05505,53,North America,Manufacturing,Manager,Small,2,5,13.0,0.5833333333333333,8,6,Organic,High,91
9752,58,Europe,Manufacturing,Analyst,Small,3,2,4.29,0.2,7,2,Other,Medium,48
843588,37,Asia,IT,Executive,Small,5,14,1.03,0.103,1,7,Email Campaign,High,93
0070000001Qhgj3AAQ,41,South America,Manufacturing,Analyst,Enterprise,3,2,7.061952728699223,0.0,3,0,Organic,Medium,68
1280,57,Europe,Manufacturing,Manager,Small,41,25,1.02,0.0,3,7,Email Campaign,High,68
8808,21,North America,Manufacturing,Executive,Medium,9,2,1.59,0.0333333333333333,0,0,Organic,High,46
PRN1028938,40,North America,Healthcare,Freelancer,Small,1,1,1.0,0.7,3,0,Organic,Low,16
00308c00000MghoAAE,29,Asia,Manufacturing,Student,Small,8,2,1.23,0.0,0,4,Other,Medium,17
VQRJJB19,37,Europe,Healthcare,Student,Small,5,1,25.0,0.0,1,0,Referral,Medium,0
20261,59,Europe,Finance,Analyst,Small,18,10,1.78,0.52,3,0,Referral,Low,27
lead_id_23186,38,Europe,Healthcare,Freelancer,Small,7,3,3.0,0.7,1,6,Organic,High,77
80042,34,Asia,Manufacturing,Other,Medium,19,3,12.0,0.41,2,0,Paid Ads,Medium,56
lead_id_16311,33,Europe,Retail,Analyst,Medium,0,11,0.1,0.06,0,0,Referral,High,42
5365,56,Asia,IT,Analyst,Small,1,1,2.0,0.0,1,0,Organic,Low,21
00000236,53,North America,Manufacturing,Student,Small,0,0,0.0,0.3333333333333333,0,1,Other,Medium,64
lp0001718,20,South America,Manufacturing,Student,Small,9,2,4.48,0.1666666666666667,1,3,Email Campaign,High,18
c084a0a9-c3d4-49b4-949a-ba0039142538,24,Europe,Manufacturing,Analyst,Medium,12,11,14.75,0.6666666666666666,1,6,Email Campaign,High,39
KNQFE89N,55,Asia,Healthcare,Manager,Small,8,25,1.0,0.14,2,3,Email Campaign,Low,31
11,48,Europe,Manufacturing,Other,Enterprise,13,16,2.0,0.0,0,0,Referral,Medium,22
3791115,37,North America,Manufacturing,Student,Small,13,0,19.939999999999998,0.0,0,0,Social Media,High,23
841,35,Europe,Retail,Freelancer,Small,1,0,5.25,0.0,0,0,Organic,Medium,1
468,41,Europe,Manufacturing,Student,Medium,2,2,1.84,0.0,0,2,Email Campaign,Medium,47
129054774,37,Europe,Healthcare,Analyst,Medium,0,0,1.0,0.3333333333333333,0,9,Organic,Medium,49
105385,55,Asia,Healthcare,Freelancer,Medium,42,14,10.82,0.5,7,4,Other,High,97
11954,56,Europe,Manufacturing,Other,Medium,15,2,4.0,0.6173913043478271,0,6,Referral,High,37
132806,49,Europe,Other,Other,Small,5,3,7.0,0.42,0,8,Paid Ads,Medium,16
0bf99d65-9f5a-40da-a0a9-79b5d3e84397,31,North America,Other,Freelancer,Small,18,14,15.97055026372199,0.0,5,1,Social Media,High,45
mr-6732,45,Other,Finance,Executive,Small,12,1,3.0,0.7,5,3,Email Campaign,Medium,53
11616,44,Asia,Retail,Analyst,Small,11,11,7.0,0.66,1,0,Organic,Medium,41
10212,58,Europe,Retail,Manager,Small,25,26,70.45625,0.5625,2,4,Organic,High,7
1912,37,Europe,Retail,Other,Large,10,3,2.1,0.06896551622958333,9,3,Social Media,Low,5
0000000000000000000000000000000000000000000000000000000000000000,36,Europe,Healthcare,Student,Enterprise,1,4,1.0,0.0,0,0,Email Campaign,Medium,62
52359,26,Europe,Finance,Executive,Medium,2,0,1.0,0.0,0,0,Other,Low,1
RS1E0010004934,37,Europe,Manufacturing,Other,Enterprise,2,2,2.0,0.3,4,4,Email Campaign,High,77
19159,30,Asia,Retail,Analyst,Small,11,3,3.98,0.2,2,0,Organic,Medium,63
2018042118197,32,Europe,IT,Other,Small,3,6,31.0,0.8,1,3,Social Media,Medium,53
24273,45,Asia,Healthcare,Analyst,Small,5,5,11.0,0.1,5,1,Email Campaign,High,64
815752,30,North America,Manufacturing,Analyst,Small,5,21,4.55,0.055,2,1,Organic,High,19
LEA3828,46,North America,IT,Other,Small,3,1,1.96,0.2583333333333333,4,0,Paid Ads,High,26
274230365,62,Europe,Manufacturing,Other,Small,42,11,2.39,0.94,0,0,Social Media,High,30
4051,21,North America,Manufacturing,Student,Small,0,0,0.0,0.0,0,1,Referral,Medium,44
c8328492-665b-4908-a3d4-57f9a83c12bc,24,South America,Other,Analyst,Small,1,13,1.3,0.27,2,1,Social Media,High,39
973,33,Asia,Healthcare,Student,Medium,8,0,2.0,0.0,0,2,Organic,Low,25
LEAD07837,44,Other,Other,Manager,Large,2,2,2.0,0.0,5,1,Email Campaign,Medium,93
LP002075,42,Europe,Manufacturing,Manager,Medium,25,0,18.0,0.0,0,2,Social Media,High,35
46440,59,North America,Healthcare,Student,Small,2,1,1.17,0.41,0,2,Paid Ads,Medium,25
LOS-03293,43,North America,IT,Analyst,Medium,17,1,16.67,0.3,0,3,Referral,Medium,46
1278,36,Europe,Healthcare,Student,Small,6,2,1.8,0.62,2,3,Organic,Low,10
518029,48,Europe,Finance,Manager,Large,2,1,2.0,0.36,1,0,Email Campaign,Low,30
10033,35,North America,Healthcare,Analyst,Large,1,21,52.0,0.34,0,1,Email Campaign,Medium,17
lead_id_10675,54,Asia,Finance,Student,Enterprise,14,9,42.4,0.344,0,1,Organic,Low,48
56864,42,North America,Healthcare,Manager,Medium,15,0,7.0,0.3327536607696622,2,2,Other,Medium,45
0038768,57,Asia,Other,Analyst,Small,2,5,10.1,0.21,1,3,Organic,Medium,57
0051504,27,North America,Healthcare,Student,Medium,2,6,3.23,0.55,0,0,Referral,Low,5
870222104,37,Asia,Retail,Analyst,Small,1,1,1.9,0.4,2,0,Email Campaign,Medium,43
a374e675-a033-4345-8c6d-f0f290d59773,33,Europe,Healthcare,Analyst,Medium,3,12,9.45,0.75625,1,6,Social Media,Medium,37
95227,36,Asia,Manufacturing,Manager,Large,12,0,9.1,0.0133333333333333,0,0,Organic,Low,1
AAF03000000Y7J2,34,North America,Healthcare,Analyst,Medium,5,3,17.4,0.43,3,4,Organic,Medium,54
00000000-0000-0000-0000-000000000004,26,Asia,Healthcare,Freelancer,Small,2,0,5.0,0.8200000048543278,0,0,Organic,Low,12
62868,43,North America,Other,Student,Medium,2,1,8.513454534616589,0.6666666666666666,0,0,Referral,High,58
lead_id_158,50,Asia,Other,Analyst,Medium,0,4,0.0,0.0,4,1,Organic,High,8
LP00735,40,North America,Finance,Student,Enterprise,0,0,0.0,0.0,0,0,Organic,Medium,20
lead_id_1853,27,Europe,Healthcare,Other,Small,13,22,16.45,0.2,0,0,Other,Medium,5
10988,22,North America,Retail,Student,Small,0,0,0.0,0.0,0,1,Social Media,Medium,60
10108,41,North America,Healthcare,Student,Small,0,10,0.0,0.8810391319973417,0,0,Referral,Low,1
209360,46,Europe,Manufacturing,Freelancer,Small,15,14,11.0,0.67,2,0,Referral,Low,35
LP01040,60,North America,Manufacturing,Manager,Large,0,0,0.0,0.0,0,0,Other,High,1
2920,31,Asia,Other,Analyst,Small,7,12,25.2426187858991,0.55,1,3,Organic,High,75
92404,23,Other,Manufacturing,Student,Small,6,21,0.31,0.0,3,0,Social Media,Medium,73
a5023b55-9b08-4404-9e74-3fd0128485d2,64,North America,Healthcare,Other,Medium,7,19,2.0,0.2323812830816375,0,0,Email Campaign,High,35
06130,43,North America,Healthcare,Freelancer,Enterprise,1,11,1.6583333333333332,0.54,6,4,Organic,High,98
1591875,43,North America,Healthcare,Executive,Large,1,2,1.91449793,0.25,0,5,Social Media,High,31
4375,40,North America,Retail,Analyst,Small,11,19,2.0,0.54,3,6,Paid Ads,Medium,59
129434,49,Europe,Healthcare,Executive,Large,1,1,2.3,0.43,1,6,Other,Medium,44
CNP0009178,31,Asia,IT,Manager,Medium,13,2,4.966666666666667,0.04666666666666665,0,1,Social Media,Low,23
5066,51,North America,Healthcare,Analyst,Medium,2,10,2.0,0.43,0,0,Organic,High,83
1559818,61,Other,Healthcare,Student,Small,0,9,1.32,0.047222223,0,0,Other,High,50
0000000001,36,Europe,Manufacturing,Manager,Small,3,3,15.0,0.848,4,3,Referral,Low,40
71984,38,Asia,Retail,Student,Small,4,0,11.0,0.44,0,1,Organic,Medium,16
2006,49,Europe,Healthcare,Analyst,Medium,3,6,4.364646330574844,0.3671875,1,1,Organic,High,60
lead_id_145,34,Asia,Other,Other,Small,2,1,6.0,0.23,3,0,Paid Ads,Medium,68
12362885,57,North America,Healthcare,Manager,Small,0,0,0.0,0.0,6,6,Email Campaign,Low,0
361,50,Europe,Manufacturing,Manager,Small,12,1,1.0,0.0,4,1,Organic,Low,59
42,29,Asia,Other,Other,Small,0,14,1.0,0.1,7,2,Organic,Medium,17
3508916,26,Asia,Healthcare,Other,Small,1,1,0.0,0.0,3,1,Paid Ads,Medium,31
2001994,53,North America,Manufacturing,Manager,Small,0,0,0.0,0.24646475436035153,1,5,Social Media,Low,12
59712264,37,North America,Other,Student,Small,5,18,5.57,0.0402,1,1,Organic,Medium,42
59680,26,Asia,Manufacturing,Freelancer,Enterprise,0,1,0.0,0.15625,0,0,Other,Low,28
19810616,27,Europe,Manufacturing,Analyst,Medium,0,0,1.0,0.166666666666667,0,0,Email Campaign,Medium,10
1234567890123456,28,Europe,Healthcare,Student,Medium,11,8,2.0,0.25,0,1,Organic,High,24
4017238476,53,Europe,Other,Executive,Small,28,15,24.692283861016,0.010632202672855,3,4,Email Campaign,High,34
149411259,40,Europe,Healthcare,Other,Small,2,1,3.75,0.25,4,3,Email Campaign,Medium,54
002000000254279AAY,47,Europe,Manufacturing,Manager,Large,12,4,2.0,0.3137254901960786,2,5,Email Campaign,High,54
002220000059V80AAK,33,North America,Manufacturing,Other,Small,3,5,1.0,0.9,1,9,Social Media,Medium,9
19364052,33,North America,Healthcare,Manager,Small,1,1,15.0,0.4,3,5,Paid Ads,High,74
7646,49,Europe,Healthcare,Manager,Small,0,6,0.0,0.69,5,2,Organic,Medium,40
731821,44,Europe,Manufacturing,Student,Small,0,1,13.0,0.222770662354063,0,3,Paid Ads,Medium,2
00115257-4020-5131-6708-8b1592466053,39,North America,Manufacturing,Manager,Medium,0,0,1.0,0.404,0,5,Paid Ads,Medium,43
42337,35,North America,Healthcare,Student,Small,2,10,2.0,0.26,0,5,Referral,High,4
24855,50,Europe,Finance,Manager,Large,0,0,1.53,0.2,1,0,Referral,Medium,33
943356,60,Asia,Healthcare,Analyst,Small,7,16,12.0,0.6666666666666667,5,6,Organic,Low,5
513774,24,Europe,Healthcare,Student,Large,2,1,1.23,0.25,0,0,Organic,Medium,15
720569,24,North America,Healthcare,Analyst,Medium,21,1,3.67,0.13,4,0,Referral,Low,21
1279,37,Europe,Retail,Executive,Small,28,6,26.42,0.44,1,0,Organic,Medium,22
05425077-161a-4406-8e74-4310183f7658,39,North America,Manufacturing,Manager,Small,11,3,0.37,0.64,0,8,Email Campaign,Low,45
90167,31,Asia,Manufacturing,Freelancer,Small,4,1,1.9666666666666668,0.55,7,2,Organic,High,63
701102,42,Asia,Manufacturing,Analyst,Small,1,1,24.0,0.25,1,8,Email Campaign,High,81
1003,32,Asia,Retail,Manager,Medium,1,15,9.69,0.42,1,1,Social Media,High,70
12078,36,Europe,Healthcare,Analyst,Small,0,0,1.0,0.1714285714285714,0,3,Social Media,Medium,19
11540,42,Other,Healthcare,Student,Medium,23,3,5.45,0.3,0,4,Organic,High,13
LP00001767,40,Europe,Retail,Student,Small,13,14,1.0,0.3,0,5,Paid Ads,Medium,6
8805,59,Europe,Retail,Freelancer,Small,0,2,1.0,0.45,0,0,Other,Low,12
lead_id_51,36,Europe,Finance,Manager,Large,3,13,18.2,0.35,0,4,Organic,Low,4
00100402,37,North America,Manufacturing,Manager,Enterprise,0,4,0.5,0.02,0,3,Referral,Medium,50
c06b5255-9421-4a07-b244-864bbd0f471f,46,Europe,Healthcare,Student,Medium,5,5,9.9388042420769,0.36080533472875,0,0,Organic,High,60
60979,38,North America,Manufacturing,Analyst,Small,0,9,0.0,0.0,0,0,Organic,High,22
1,54,North America,Other,Executive,Small,4,5,41.0,0.822,3,7,Organic,High,74
10745948,22,Europe,Retail,Freelancer,Medium,1,0,0.0,0.0,0,0,Referral,Medium,31
c039f6c7-3151-4008-9c0e-241598869716,38,Asia,Healthcare,Student,Enterprise,1,2,1.0,0.3333333333333333,0,1,Paid Ads,Medium,60
198571,59,Europe,Other,Analyst,Medium,2,11,5.74,0.92,0,2,Organic,Low,13
hb0nas0xu00002kk02z5,48,North America,Healthcare,Freelancer,Large,14,1,1.000257,0.0,0,1,Referral,High,54
2164,57,Asia,Other,Other,Small,0,0,0.0,0.0,0,8,Referral,Medium,36
53275,49,North America,IT,Analyst,Small,12,10,5.0,0.45,2,9,Organic,Medium,7
1252344616,29,North America,Other,Student,Medium,22,20,1.37,0.2,1,3,Social Media,High,25
050651710,38,North America,Retail,Executive,Small,4,1,8.6,0.8,1,1,Paid Ads,High,87
524,35,Europe,Manufacturing,Executive,Large,1,3,21.339999999999932,0.6666666666666666,2,1,Paid Ads,Medium,64
80c7b26a-142f-4e07-8a22-1d875627227a,29,North America,Retail,Executive,Large,0,1,4.87,0.0,0,0,Social Media,Medium,10
80036939,20,North America,Manufacturing,Student,Small,0,1,0.0,0.29,0,3,Social Media,Medium,54
4479,43,Europe,Healthcare,Manager,Medium,3,10,1.0,0.0,0,0,Organic,Medium,20
665379,29,North America,Retail,Analyst,Small,2,1,0.75,0.11,0,3,Paid Ads,High,59
10030857,42,North America,Healthcare,Analyst,Small,0,1,0.36,0.29,1,6,Email Campaign,Medium,41
De197008,45,Europe,Manufacturing,Analyst,Medium,13,12,2.22,0.24999999999999997,3,0,Organic,High,62
506562,56,South America,Manufacturing,Student,Small,2,8,15.6666666666667,0.0,0,0,Organic,Low,25
PYC3U1V21,36,Asia,Manufacturing,Manager,Large,6,4,5.8,0.38,1,3,Paid Ads,Medium,46
515,38,Europe,Manufacturing,Analyst,Large,2,2,3.0,0.0,0,1,Paid Ads,Medium,65
lead_id_1170,42,Europe,Finance,Manager,Enterprise,14,1,7.2,0.1,7,2,Paid Ads,Medium,72
12290,50,Europe,Manufacturing,Manager,Small,3,2,1.45,0.24,0,0,Organic,High,21
9f609bfb-1091-49e6-9d33-69886f400000,30,Europe,IT,Student,Small,7,5,2.0,0.15,0,0,Email Campaign,Medium,50
81392,35,Europe,Manufacturing,Other,Small,2,4,10.0,0.36,0,0,Other,Medium,15
522,24,Europe,Retail,Student,Small,5,5,14.0,0.9333333333333333,6,0,Email Campaign,High,78
001013,25,Asia,IT,Analyst,Small,7,13,1.0,0.93,1,4,Email Campaign,Low,56
06062,32,North America,Other,Freelancer,Large,19,22,11.623888888888889,0.06666666666666667,4,1,Paid Ads,High,17
0d615b58-1c16-4929-95e6-431d62447c2d,41,North America,Healthcare,Analyst,Small,11,4,5.0,0.44,7,2,Social Media,High,20
0000000000099847,31,Europe,Retail,Manager,Small,0,1,2.25,0.0,0,0,Social Media,Medium,18
LP0000013,41,North America,Finance,Analyst,Small,15,2,23.5,0.4867346938775444,4,8,Referral,High,63
lead_id_623,43,Asia,Manufacturing,Freelancer,Small,15,22,8.0,0.575,0,1,Organic,Low,18
9677,52,Europe,Healthcare,Other,Small,3,1,1.0,0.7777777777777777,2,5,Email Campaign,High,15
201412,54,North America,Healthcare,Analyst,Large,12,1,4.0,0.625,1,2,Organic,Medium,57
491219,34,Europe,Healthcare,Manager,Small,11,12,1.0,0.21,1,0,Email Campaign,Medium,39
48151623426,44,North America,Retail,Executive,Small,1,10,1.0,0.6142857142857143,0,0,Email Campaign,Low,23
K4850563,52,Europe,Healthcare,Student,Small,1,1,13.0,0.6666666666666667,2,4,Organic,Medium,46
187099,36,North America,Finance,Analyst,Small,2,6,7.2,0.345,0,0,Organic,Low,12
b65a0f6f-b2c2-4722-b690-d308be52035d,25,Europe,Retail,Executive,Large,2,1,1.0,0.0,0,1,Referral,High,65
97733,61,Europe,Retail,Student,Small,25,14,12.25,0.22,0,0,Paid Ads,Medium,19
NzD1RdZVQvZ0X1J3bzQ0Mm0=,55,Europe,Healthcare,Manager,Small,9,2,7.0,0.24,1,1,Organic,Medium,4
2383,43,North America,Other,Analyst,Medium,2,13,2.0,0.166666666666667,1,6,Organic,High,64
lead_id_486,56,North America,Healthcare,Other,Small,4,6,13.0,0.28571428571428564,5,3,Paid Ads,Medium,29
4203,53,Other,Manufacturing,Manager,Enterprise,14,1,6.0,0.171875,8,6,Referral,Medium,71
71841,46,Europe,Other,Analyst,Small,13,6,4.93,0.04,4,3,Referral,High,95
0000000001,46,North America,Healthcare,Executive,Large,4,25,3.0,0.12,3,5,Referral,High,84
11436,41,Europe,Manufacturing,Freelancer,Large,12,26,4.9,0.5625,1,0,Organic,Medium,12
LP003386,40,Europe,Retail,Manager,Medium,1,0,0.14824561403508,0.0,1,0,Organic,Medium,25
3297926,45,Asia,Other,Student,Small,27,2,1.389999942779541,0.575,1,3,Referral,High,86
7d8e9d6b-1c2d-4d36-9d4e-7315d60458c7,37,Europe,Healthcare,Analyst,Small,11,26,16.1666666666667,0.476190476190476,4,6,Paid Ads,Low,22
2868,51,Europe,Healthcare,Manager,Medium,12,7,2.1,0.2,3,8,Referral,Low,37
813,51,Asia,Other,Other,Medium,3,4,22.367258088836078,0.5999999999999999,2,0,Email Campaign,High,33
Lead_ID_50,39,North America,Finance,Freelancer,Small,2,2,7.46,0.38,2,6,Email Campaign,High,71
1005228,47,North America,Retail,Manager,Small,10,23,9.45,0.67,3,6,Referral,Medium,57
JNX202011-19-230193-U-00935-000008-1,32,Europe,Other,Other,Medium,0,1,0.0,0.0,0,5,Organic,Medium,38
289124,36,North America,IT,Analyst,Enterprise,0,2,1.3,0.3076923076923077,0,1,Referral,High,5
lead_id_20,37,Other,Retail,Student,Small,1,22,1.0,0.0,0,0,Social Media,Low,3
09063102318,34,Europe,Healthcare,Manager,Small,0,1,7.59999980926514,0.37,0,0,Email Campaign,Medium,5
2303,35,Europe,Healthcare,Analyst,Small,22,4,1.2,0.0,3,1,Email Campaign,Medium,88
123456,22,Asia,Other,Student,Small,0,0,0.0,0.0,0,0,Organic,Medium,22
23098,55,Europe,Healthcare,Student,Small,3,1,1.85,0.0,1,1,Other,Medium,67
0059703600000000000000000000000000000000000000000000000000000000,43,North America,Other,Student,Small,0,1,0.0,0.0,2,0,Email Campaign,Medium,7
3857,32,North America,Manufacturing,Freelancer,Large,2,2,1.0,0.4,0,7,Organic,Medium,46
L0000380,34,Europe,Other,Analyst,Medium,1,1,1.73,0.26,0,0,Email Campaign,High,62
81055,47,Europe,Healthcare,Other,Large,0,1,0.53,0.071,0,2,Other,High,20
21458,37,Europe,Healthcare,Executive,Medium,9,8,5.666666666666667,0.7,0,8,Email Campaign,Medium,10
57592,56,Europe,Finance,Student,Small,3,1,8.0,0.0,8,9,Organic,Medium,48
6914,26,Asia,Other,Freelancer,Small,3,1,1.13,0.52,1,1,Organic,Medium,57
lead_id_103,37,Europe,Other,Analyst,Medium,13,21,1.35,0.25,1,7,Organic,High,72
74156,47,North America,Retail,Analyst,Enterprise,5,14,7.29,0.0208,9,1,Referral,High,48
184913,51,North America,Finance,Student,Small,1,1,9.99,0.1666666666666667,3,3,Organic,High,60
0549585d-5d01-47e1-91e5-07a365cbc5f9,21,North America,Manufacturing,Student,Small,1,5,19.42,0.0,0,5,Paid Ads,High,20
194,55,Asia,Healthcare,Freelancer,Small,15,15,15.38,0.98,10,8,Social Media,High,96
92205,54,North America,Healthcare,Freelancer,Enterprise,28,4,1.25,0.017,1,0,Referral,Medium,2
lead_id_252,32,North America,Healthcare,Analyst,Small,10,12,1.0,0.05857864376269565,7,2,Organic,High,86
LEAD00000906,36,North America,Healthcare,Freelancer,Small,4,2,1.44,0.5,4,5,Organic,Medium,63
00182665,49,North America,Retail,Analyst,Medium,12,13,3.75,0.69,2,8,Referral,High,80
