lead_id,age,location,industry,job_role,company_size,website_visits,email_opens,time_spent_on_site,click_through_rate,past_purchases,inquiry_responses,lead_source,lead_quality,lead_score
MLO_00002403,28,Europe,IT,Manager,Small,6,3,6.17,0.19,0,1,Paid Ads,Low,45.82
MLO_00002404,27,Europe,Retail,Manager,Medium,9,5,22.98,0.28,1,0,Paid Ads,Medium,51.32
MLO_00002405,36,Asia,Healthcare,Executive,Medium,3,3,13.52,0.24,0,1,Other,High,45.31
MLO_00002406,39,Asia,Manufacturing,Freelancer,Medium,5,2,25.65,0.12,2,3,Other,Medium,59.24
MLO_00002407,53,North America,Healthcare,Manager,Medium,3,1,26.24,0.3,1,2,Social Media,Medium,30.4
MLO_00002408,32,South America,Finance,Other,Large,4,4,26.52,0.13,1,0,Other,Low,33.79
MLO_00002409,41,North America,IT,Freelancer,Medium,3,3,16.76,0.21,1,2,Organic,High,30.44
MLO_00002410,45,South America,Finance,Executive,Small,9,1,23.87,0.15,1,2,Referral,Low,43.0
MLO_00002411,36,North America,Manufacturing,Freelancer,Medium,6,5,20.2,0.18,0,2,Social Media,Medium,50.88
MLO_00002412,28,Asia,Manufacturing,Student,Small,1,4,6.41,0.2,0,1,Social Media,Low,29.95
MLO_00002413,42,North America,Manufacturing,Student,Medium,5,3,12.06,0.2,0,3,Organic,High,39.47
MLO_00002414,47,South America,Manufacturing,Manager,Small,6,3,28.91,0.23,2,3,Paid Ads,Low,56.58
MLO_00002415,35,Europe,Healthcare,Student,Small,6,2,23.4,0.25,0,1,Other,Medium,37.72
MLO_00002416,58,South America,Manufacturing,Executive,Large,4,3,8.63,0.35,0,4,Paid Ads,Medium,49.55
MLO_00002417,42,Europe,Manufacturing,Manager,Medium,4,5,9.15,0.15,3,0,Referral,High,56.01
MLO_00002418,39,Asia,Healthcare,Executive,Small,3,1,8.37,0.0,1,0,Referral,Medium,17.39
MLO_00002419,26,South America,Manufacturing,Executive,Small,2,4,10.54,0.14,2,1,Social Media,Medium,29.76
MLO_00002420,24,North America,Finance,Student,Medium,3,4,27.92,0.36,0,2,Other,Medium,32.55
MLO_00002421,44,South America,Finance,Student,Large,4,2,13.57,0.31,0,2,Paid Ads,Medium,33.91
MLO_00002422,47,Europe,Retail,Executive,Medium,5,3,11.56,0.17,1,3,Other,High,41.26
MLO_00002423,58,Asia,Finance,Student,Large,5,3,7.94,0.21,1,1,Social Media,Low,30.04
MLO_00002424,45,North America,IT,Student,Small,2,4,26.88,0.05,1,4,Social Media,Low,44.16
MLO_00002425,40,South America,IT,Student,Medium,2,1,28.76,0.16,1,4,Paid Ads,High,43.34
MLO_00002426,46,Europe,IT,Freelancer,Medium,4,1,10.38,0.17,2,0,Other,Medium,26.42
MLO_00002427,42,North America,Healthcare,Executive,Medium,5,0,18.88,0.32,0,0,Organic,Low,23.98
MLO_00002428,33,Asia,Finance,Other,Small,6,3,28.79,0.23,0,2,Referral,Medium,51.26
MLO_00002429,54,North America,IT,Executive,Medium,6,1,15.48,0.14,3,2,Referral,Low,49.98
MLO_00002430,25,Asia,Retail,Manager,Medium,6,5,14.59,0.11,1,1,Referral,Low,41.36
MLO_00002431,28,North America,Healthcare,Student,Medium,4,7,16.3,0.33,1,2,Social Media,Low,59.29
MLO_00002432,43,South America,Retail,Student,Medium,9,5,1.96,0.23,1,2,Organic,Medium,59.21
MLO_00002433,54,Europe,Finance,Other,Medium,2,5,9.7,0.15,1,3,Social Media,Medium,50.93
MLO_00002434,38,South America,Manufacturing,Manager,Medium,5,2,21.27,0.35,2,1,Paid Ads,Medium,45.44
MLO_00002435,45,South America,Retail,Freelancer,Small,8,5,29.04,0.32,0,0,Other,Medium,45.5
MLO_00002436,55,Asia,Manufacturing,Executive,Medium,6,1,17.49,0.2,2,1,Other,High,40.0
MLO_00002437,49,Asia,Healthcare,Freelancer,Medium,3,2,6.52,0.13,2,4,Other,Medium,46.72
MLO_00002438,43,Asia,Retail,Manager,Large,5,3,13.38,0.39,2,2,Other,Low,44.09
MLO_00002439,38,South America,Retail,Other,Small,5,1,15.21,0.31,1,0,Social Media,High,18.53
MLO_00002440,55,North America,Healthcare,Manager,Medium,6,1,5.41,0.23,1,1,Other,Low,40.68
MLO_00002441,27,North America,Healthcare,Other,Small,9,3,10.55,0.12,1,0,Paid Ads,Low,48.56
MLO_00002442,27,South America,IT,Freelancer,Small,8,5,13.91,0.29,1,2,Organic,High,62.0
MLO_00002443,55,South America,Finance,Freelancer,Medium,1,2,8.6,0.14,0,0,Social Media,Low,20.94
MLO_00002444,22,Europe,Retail,Manager,Medium,7,5,11.26,0.31,0,0,Paid Ads,Medium,54.85
MLO_00002445,31,Asia,Retail,Manager,Small,4,3,9.01,0.3,3,0,Paid Ads,Medium,41.61
MLO_00002446,42,Asia,Healthcare,Student,Medium,3,2,18.77,0.18,2,4,Referral,Medium,45.45
MLO_00002447,26,South America,Healthcare,Other,Large,5,3,17.78,0.3,1,3,Organic,High,55.93
MLO_00002448,23,South America,Finance,Student,Large,5,7,17.0,0.2,0,1,Referral,Medium,57.5
MLO_00002449,43,North America,Healthcare,Executive,Small,4,4,3.81,0.35,0,0,Other,Low,30.68
MLO_00002450,23,South America,Manufacturing,Executive,Medium,6,5,6.32,0.2,0,4,Paid Ads,Medium,67.56
MLO_00002451,31,North America,Manufacturing,Manager,Medium,9,2,4.21,0.32,2,0,Referral,High,46.13
MLO_00002452,55,South America,Manufacturing,Freelancer,Small,8,3,2.84,0.51,0,0,Paid Ads,Low,45.91
MLO_00002453,37,Europe,Manufacturing,Executive,Medium,3,2,8.16,0.17,2,3,Other,Medium,42.62
MLO_00002454,43,Europe,Finance,Executive,Medium,3,5,6.64,0.11,0,4,Other,Medium,50.86
MLO_00002455,33,North America,Retail,Student,Small,5,3,22.02,0.26,0,3,Organic,Low,39.46
MLO_00002456,45,Asia,Manufacturing,Student,Large,8,3,21.18,0.3,2,4,Other,Medium,74.49
MLO_00002457,59,Europe,Healthcare,Executive,Large,6,3,6.84,0.16,0,1,Organic,Medium,26.35
MLO_00002458,31,North America,Manufacturing,Manager,Medium,6,1,5.8,0.24,0,1,Other,High,25.27
MLO_00002459,56,South America,Finance,Student,Medium,7,4,5.2,0.17,4,3,Other,Medium,78.97
MLO_00002460,53,South America,Healthcare,Executive,Small,4,7,10.28,0.09,0,1,Organic,High,57.65
MLO_00002461,28,North America,Manufacturing,Freelancer,Medium,7,2,9.53,0.27,0,0,Referral,Medium,29.63
MLO_00002462,42,Asia,Retail,Student,Small,10,3,1.83,0.25,0,1,Social Media,Medium,57.12
MLO_00002463,41,North America,Healthcare,Executive,Large,3,1,17.47,0.14,0,1,Referral,Low,29.04
MLO_00002464,47,North America,Healthcare,Other,Small,7,5,27.04,0.16,2,1,Other,Medium,57.8
MLO_00002465,25,Europe,Retail,Student,Small,3,3,16.63,0.21,1,0,Paid Ads,High,27.28
MLO_00002466,43,North America,Healthcare,Other,Medium,5,3,2.85,0.24,1,4,Social Media,Medium,63.29
MLO_00002467,36,North America,Manufacturing,Student,Small,1,5,18.39,0.1,0,1,Other,Medium,28.79
MLO_00002468,42,South America,Healthcare,Student,Medium,6,2,15.06,0.18,2,1,Organic,Medium,45.43
MLO_00002469,36,Europe,Manufacturing,Other,Medium,2,3,27.3,0.36,0,2,Paid Ads,Medium,23.19
MLO_00002470,43,South America,Retail,Manager,Large,3,2,11.53,0.31,1,2,Social Media,Low,36.14
MLO_00002471,49,South America,IT,Executive,Medium,2,5,22.81,0.21,0,4,Social Media,Medium,45.69
MLO_00002472,35,Asia,Retail,Manager,Small,5,1,2.11,0.36,2,1,Social Media,High,41.71
MLO_00002473,48,Asia,Manufacturing,Manager,Small,3,4,21.92,0.23,0,1,Paid Ads,Low,32.36
MLO_00002474,49,Europe,Finance,Executive,Medium,5,2,2.2,0.21,3,4,Paid Ads,Medium,57.11
MLO_00002475,47,Europe,Retail,Freelancer,Medium,2,1,11.0,0.27,1,4,Organic,Medium,41.17
MLO_00002476,23,Asia,Finance,Manager,Medium,4,0,28.49,0.27,0,2,Paid Ads,Low,23.35
MLO_00002477,46,Asia,Finance,Manager,Small,6,0,21.39,0.38,3,0,Paid Ads,High,30.3
MLO_00002478,24,Asia,Manufacturing,Manager,Small,6,5,27.83,0.14,2,4,Referral,Medium,64.19
MLO_00002479,29,Asia,Manufacturing,Freelancer,Small,5,2,15.38,0.32,0,2,Organic,Low,37.44
MLO_00002480,54,Asia,IT,Student,Small,1,7,18.58,0.22,0,3,Organic,Medium,54.1
MLO_00002481,56,South America,Healthcare,Other,Small,5,1,16.01,0.12,1,0,Social Media,Medium,24.37
MLO_00002482,27,Europe,Retail,Other,Medium,7,1,14.89,0.28,0,2,Other,Medium,41.38
MLO_00002483,44,South America,Manufacturing,Freelancer,Small,7,2,17.77,0.2,1,4,Social Media,High,50.78
MLO_00002484,46,South America,Retail,Manager,Medium,4,3,2.13,0.38,1,3,Organic,High,50.93
MLO_00002485,40,North America,Finance,Other,Medium,2,5,6.38,0.17,3,3,Organic,High,47.61
MLO_00002486,26,South America,Healthcare,Freelancer,Small,4,0,7.22,0.19,1,4,Other,Medium,36.71
MLO_00002487,32,Asia,IT,Executive,Medium,4,4,12.1,0.26,0,4,Other,Medium,35.43
MLO_00002488,33,Asia,Retail,Other,Medium,6,2,13.6,0.07,1,3,Other,Low,37.65
MLO_00002489,31,North America,Healthcare,Executive,Medium,4,2,22.45,0.35,0,0,Other,Medium,19.88
MLO_00002490,29,North America,IT,Manager,Large,3,8,5.8,0.36,0,3,Social Media,Medium,65.05
MLO_00002491,45,North America,Retail,Other,Small,2,0,17.53,0.32,0,4,Paid Ads,Low,36.11
MLO_00002492,49,North America,Healthcare,Freelancer,Large,4,4,8.9,0.26,0,0,Social Media,High,38.97
MLO_00002493,57,North America,Manufacturing,Student,Medium,8,0,15.95,0.31,0,2,Other,High,30.64
MLO_00002494,58,South America,Retail,Other,Medium,7,5,19.17,0.27,1,1,Social Media,High,58.12
MLO_00002495,42,North America,Healthcare,Other,Large,5,3,17.89,0.33,0,1,Social Media,High,34.38
MLO_00002496,29,South America,IT,Other,Large,10,2,7.25,0.43,0,1,Social Media,High,59.4
MLO_00002497,30,Europe,Healthcare,Other,Medium,8,2,21.57,0.24,2,2,Other,Medium,52.6
MLO_00002498,36,North America,Manufacturing,Freelancer,Medium,6,1,19.96,0.22,1,2,Other,Medium,49.63
MLO_00002499,39,North America,Retail,Freelancer,Medium,4,0,28.03,0.23,0,3,Other,Medium,49.1
MLO_00002500,41,South America,Retail,Student,Medium,8,0,19.39,0.13,1,2,Referral,Medium,41.58
MLO_00002501,27,Europe,Retail,Freelancer,Small,2,2,21.89,0.26,1,2,Paid Ads,Low,45.65
MLO_00002502,33,South America,Manufacturing,Freelancer,Small,6,1,24.52,0.09,0,4,Organic,Medium,39.69
MLO_00002503,23,South America,IT,Manager,Large,2,2,4.07,0.37,1,2,Referral,Low,45.47
MLO_00002504,28,North America,Retail,Manager,Small,10,2,21.19,0.38,2,4,Referral,Low,71.05
MLO_00002505,37,Asia,IT,Executive,Small,6,1,10.24,0.16,3,3,Referral,High,56.36
MLO_00002506,24,Asia,Healthcare,Student,Medium,9,5,24.87,0.14,0,1,Referral,Medium,53.1
MLO_00002507,24,South America,IT,Manager,Small,3,1,14.93,0.34,1,0,Social Media,Low,25.02
MLO_00002508,48,North America,IT,Student,Small,8,2,17.84,0.1,0,1,Referral,Low,27.02
MLO_00002509,59,Europe,Retail,Student,Medium,5,3,8.55,0.16,0,3,Paid Ads,Medium,35.22
MLO_00002510,54,Asia,Finance,Other,Medium,9,4,19.87,0.14,0,0,Other,Low,48.64
MLO_00002511,49,Europe,Finance,Student,Medium,9,2,2.03,0.29,1,1,Organic,Medium,48.8
MLO_00002512,22,Asia,Manufacturing,Other,Medium,5,5,22.71,0.29,1,3,Paid Ads,High,64.31
MLO_00002513,29,North America,Manufacturing,Executive,Medium,5,2,5.74,0.27,2,3,Referral,Medium,48.99
MLO_00002514,58,South America,Finance,Executive,Medium,4,3,7.6,0.23,0,4,Other,Medium,45.35
MLO_00002515,53,Europe,Healthcare,Executive,Medium,15,1,1.03,0.31,2,2,Referral,Medium,66.41
MLO_00002516,58,Europe,Retail,Other,Medium,5,1,10.08,0.25,1,4,Organic,High,37.9
MLO_00002517,25,South America,Retail,Other,Large,4,1,12.26,0.39,0,4,Referral,High,42.0
MLO_00002518,51,Europe,Healthcare,Executive,Medium,5,2,7.79,0.34,1,1,Social Media,Medium,37.39
MLO_00002519,27,Asia,Healthcare,Other,Small,6,2,7.68,0.16,0,3,Social Media,Medium,42.1
MLO_00002520,40,South America,Finance,Freelancer,Small,6,5,26.9,0.21,1,2,Referral,High,52.65
MLO_00002521,53,Asia,Manufacturing,Freelancer,Medium,5,4,10.47,0.22,3,3,Other,Medium,70.97
MLO_00002522,30,Asia,Healthcare,Other,Small,5,2,21.95,0.15,1,0,Organic,High,26.43
MLO_00002523,33,North America,Manufacturing,Other,Medium,5,5,7.88,0.35,0,1,Referral,High,50.54
MLO_00002524,32,Asia,IT,Manager,Large,6,3,24.46,0.32,4,4,Organic,Low,75.4
MLO_00002525,37,North America,Retail,Manager,Medium,3,6,20.65,0.21,1,2,Referral,Medium,50.74
MLO_00002526,22,Europe,Finance,Student,Small,6,0,22.93,0.29,1,2,Organic,High,42.59
MLO_00002527,42,Europe,Retail,Student,Medium,3,3,13.75,0.2,2,2,Referral,High,42.29
MLO_00002528,51,North America,Finance,Student,Small,5,1,26.51,0.34,3,0,Social Media,Low,37.33
MLO_00002529,34,Asia,IT,Executive,Medium,2,3,11.85,0.23,3,4,Referral,Medium,54.87
MLO_00002530,55,South America,Retail,Freelancer,Medium,6,3,18.43,0.04,0,2,Social Media,Medium,39.32
MLO_00002531,25,South America,IT,Executive,Small,7,4,19.56,0.11,1,3,Other,Medium,44.35
MLO_00002532,49,North America,Finance,Other,Large,3,2,28.62,0.37,1,2,Referral,High,38.99
MLO_00002533,59,Europe,Healthcare,Manager,Small,4,3,4.9,0.23,1,2,Organic,Low,46.79
MLO_00002534,52,Europe,Retail,Other,Large,7,4,4.93,0.28,2,2,Other,Low,59.29
MLO_00002535,48,South America,IT,Other,Small,5,2,14.4,0.23,2,0,Social Media,Low,37.35
MLO_00002536,26,North America,Retail,Manager,Small,3,2,27.62,0.1,0,4,Other,High,41.08
MLO_00002537,46,South America,Retail,Other,Small,5,4,1.63,0.13,1,3,Referral,High,51.57
MLO_00002538,24,Asia,Retail,Student,Small,5,3,9.01,0.35,1,1,Paid Ads,Low,33.38
MLO_00002539,54,Asia,Manufacturing,Manager,Medium,4,3,9.22,0.35,2,2,Referral,High,59.06
MLO_00002540,25,North America,IT,Other,Medium,2,4,9.84,0.11,0,4,Social Media,Medium,59.04
MLO_00002541,46,North America,IT,Student,Medium,7,1,1.72,0.36,1,0,Other,Medium,45.31
MLO_00002542,41,Asia,Retail,Student,Small,6,3,24.94,0.19,1,3,Paid Ads,Medium,49.99
MLO_00002543,55,Europe,Healthcare,Freelancer,Medium,3,4,1.26,0.26,1,4,Organic,High,48.84
MLO_00002544,47,North America,Retail,Student,Medium,1,2,14.85,0.24,0,2,Other,Medium,36.36
MLO_00002545,26,Asia,Manufacturing,Executive,Medium,4,1,2.63,0.31,2,4,Other,Medium,52.61
MLO_00002546,56,Asia,Finance,Manager,Medium,8,4,24.16,0.33,1,0,Referral,High,54.21
MLO_00002547,49,Europe,Manufacturing,Manager,Medium,11,3,22.65,0.21,1,1,Organic,Low,48.2
MLO_00002548,50,Europe,Healthcare,Manager,Small,3,4,21.92,0.36,0,0,Paid Ads,Low,35.63
MLO_00002549,30,Europe,Retail,Other,Medium,3,1,22.35,0.38,0,1,Other,High,29.36
MLO_00002550,59,Europe,IT,Other,Medium,7,5,28.27,0.28,1,2,Referral,Medium,66.54
MLO_00002551,27,South America,Retail,Executive,Medium,7,3,13.09,0.14,1,3,Referral,Medium,57.38
MLO_00002552,40,Europe,Healthcare,Student,Small,3,3,25.99,0.29,1,0,Paid Ads,Medium,33.08
MLO_00002553,32,South America,IT,Other,Small,7,3,6.34,0.2,1,3,Organic,High,65.27
MLO_00002554,23,North America,Manufacturing,Student,Small,2,3,14.09,0.21,1,0,Organic,Medium,26.15
MLO_00002555,30,Asia,Finance,Student,Small,6,4,1.26,0.16,2,3,Referral,Low,68.16
MLO_00002556,42,South America,Finance,Other,Small,6,2,9.24,0.39,1,1,Organic,Low,46.27
MLO_00002557,45,North America,Retail,Other,Large,11,2,14.29,0.24,1,4,Organic,Medium,70.12
MLO_00002558,55,North America,Manufacturing,Executive,Medium,2,4,27.37,0.38,0,4,Referral,Medium,67.67
MLO_00002559,43,South America,Healthcare,Freelancer,Medium,3,2,10.19,0.32,1,1,Other,Medium,21.15
MLO_00002560,24,North America,Finance,Manager,Small,6,3,20.5,0.17,2,1,Other,Medium,37.66
MLO_00002561,33,North America,Manufacturing,Other,Large,5,4,25.19,0.17,0,2,Organic,High,49.44
MLO_00002562,49,South America,Retail,Other,Small,2,3,10.47,0.23,0,0,Referral,High,28.93
MLO_00002563,51,North America,IT,Student,Medium,4,4,5.91,0.25,0,3,Other,High,47.49
MLO_00002564,47,Europe,Retail,Freelancer,Large,5,1,18.14,0.21,2,1,Other,Medium,44.08
MLO_00002565,42,Europe,Retail,Other,Medium,7,3,9.25,0.36,1,3,Referral,Medium,51.05
MLO_00002566,49,Asia,Manufacturing,Freelancer,Large,1,6,19.92,0.26,0,0,Paid Ads,High,44.29
MLO_00002567,47,North America,Finance,Manager,Medium,3,3,4.91,0.28,1,3,Organic,Medium,54.56
MLO_00002568,54,Asia,Manufacturing,Student,Small,6,2,5.4,0.14,0,4,Organic,High,56.59
MLO_00002569,42,Europe,IT,Executive,Small,1,2,20.6,0.07,2,2,Other,Medium,23.36
MLO_00002570,56,Europe,Manufacturing,Manager,Small,4,2,29.23,0.34,0,0,Referral,Low,33.68
MLO_00002571,55,Europe,Healthcare,Freelancer,Small,6,2,8.16,0.15,2,0,Social Media,Low,37.13
MLO_00002572,39,North America,Retail,Freelancer,Medium,7,3,21.7,0.22,0,2,Social Media,Low,59.12
MLO_00002573,32,North America,Finance,Manager,Small,2,1,16.43,0.24,1,0,Referral,Low,22.85
MLO_00002574,44,Europe,IT,Freelancer,Large,5,1,25.47,0.26,1,2,Referral,Medium,33.23
MLO_00002575,43,Asia,Retail,Executive,Small,1,4,12.28,0.2,1,1,Paid Ads,High,37.02
MLO_00002576,38,Asia,Manufacturing,Executive,Medium,5,2,29.18,0.17,2,1,Social Media,Medium,29.84
MLO_00002577,26,South America,Healthcare,Freelancer,Large,5,4,3.39,0.2,0,3,Referral,Medium,54.26
MLO_00002578,32,Europe,Manufacturing,Freelancer,Small,4,5,29.55,0.08,1,4,Referral,High,53.28
MLO_00002579,51,Asia,Retail,Executive,Medium,3,6,25.54,0.29,2,4,Organic,High,65.8
MLO_00002580,36,Europe,IT,Freelancer,Medium,2,2,26.13,0.3,1,0,Social Media,High,27.81
MLO_00002581,48,Asia,Finance,Other,Small,4,0,25.43,0.29,2,0,Referral,Medium,26.6
MLO_00002582,56,South America,Retail,Student,Medium,3,3,25.99,0.26,4,3,Social Media,Medium,69.92
MLO_00002583,54,South America,IT,Other,Small,6,3,24.64,0.36,0,4,Referral,Low,53.66
MLO_00002584,41,Europe,Retail,Freelancer,Medium,6,2,27.09,0.37,1,1,Social Media,High,45.5
MLO_00002585,37,Asia,Healthcare,Freelancer,Medium,3,5,14.36,0.35,0,1,Paid Ads,Medium,44.08
MLO_00002586,55,North America,Manufacturing,Student,Medium,8,3,28.24,0.24,3,2,Paid Ads,Low,62.33
MLO_00002587,23,South America,Finance,Freelancer,Medium,6,1,12.16,0.24,1,1,Paid Ads,Low,30.95
MLO_00002588,56,Europe,IT,Student,Small,6,2,22.13,0.26,0,4,Other,Medium,35.69
MLO_00002589,49,Europe,Finance,Executive,Medium,6,1,21.6,0.18,2,2,Referral,Low,50.48
MLO_00002590,27,Asia,Finance,Student,Large,4,6,24.81,0.27,1,0,Organic,High,38.58
MLO_00002591,30,Europe,Finance,Student,Large,5,3,22.41,0.26,2,3,Other,Medium,67.41
MLO_00002592,41,South America,IT,Other,Medium,4,5,2.03,0.34,1,4,Social Media,Medium,58.36
MLO_00002593,22,Europe,IT,Freelancer,Medium,9,5,22.44,0.39,0,1,Referral,Medium,63.69
MLO_00002594,29,Europe,Finance,Executive,Large,2,6,1.68,0.28,0,2,Referral,Medium,45.82
MLO_00002595,44,North America,Manufacturing,Manager,Small,6,5,16.46,0.32,1,1,Other,Medium,61.49
MLO_00002596,24,North America,Retail,Student,Medium,10,1,25.33,0.25,1,0,Referral,High,42.99
MLO_00002597,25,South America,Finance,Manager,Small,6,1,25.06,0.33,2,1,Referral,Medium,45.52
MLO_00002598,46,Asia,Healthcare,Freelancer,Large,4,2,25.4,0.33,0,1,Social Media,High,24.9
MLO_00002599,59,North America,Finance,Student,Medium,7,4,18.47,0.39,0,3,Organic,High,61.84
MLO_00002600,36,Asia,IT,Manager,Medium,5,3,6.33,0.06,1,1,Social Media,Medium,41.73
MLO_00002601,42,South America,Retail,Other,Small,5,5,15.73,0.31,0,3,Other,High,55.2
MLO_00002602,56,North America,Healthcare,Manager,Medium,4,2,15.97,0.22,2,2,Referral,High,50.2
MLO_00002603,35,Asia,Retail,Other,Medium,4,1,10.42,0.3,1,0,Referral,Low,29.99
MLO_00002604,57,North America,Retail,Executive,Medium,6,4,13.3,0.3,1,3,Organic,Medium,64.8
MLO_00002605,33,South America,Healthcare,Freelancer,Small,4,0,26.29,0.17,1,1,Organic,Medium,26.32
MLO_00002606,38,South America,Finance,Manager,Medium,5,3,16.02,0.08,1,2,Paid Ads,Medium,48.1
MLO_00002607,30,North America,Finance,Student,Small,2,3,21.44,0.28,0,3,Organic,High,40.62
MLO_00002608,56,Asia,Finance,Freelancer,Medium,10,2,15.38,0.21,3,3,Social Media,High,79.7
MLO_00002609,34,Europe,Manufacturing,Manager,Small,7,4,18.91,0.32,2,2,Referral,High,58.38
MLO_00002610,36,Europe,Finance,Student,Small,4,6,3.69,0.23,1,0,Social Media,Low,43.28
MLO_00002611,39,North America,Healthcare,Student,Small,3,2,28.01,0.32,2,2,Social Media,High,39.62
MLO_00002612,54,Asia,Manufacturing,Student,Small,3,4,13.64,0.28,1,0,Social Media,High,33.11
MLO_00002613,27,Europe,Finance,Student,Small,7,2,22.7,0.11,0,0,Social Media,Low,25.85
MLO_00002614,48,South America,Manufacturing,Manager,Large,6,5,20.35,0.25,1,1,Social Media,Low,62.67
MLO_00002615,44,Asia,Healthcare,Executive,Medium,3,1,24.18,0.25,1,3,Social Media,High,50.87
MLO_00002616,48,Europe,Finance,Other,Small,9,2,2.01,0.22,0,2,Referral,Medium,45.29
MLO_00002617,55,Asia,IT,Other,Medium,2,4,28.13,0.31,1,0,Social Media,Medium,42.29
MLO_00002618,59,North America,Healthcare,Other,Medium,6,3,25.06,0.16,4,2,Other,Medium,59.19
MLO_00002619,35,Asia,Retail,Executive,Large,8,0,25.18,0.4,3,3,Social Media,Medium,62.51
MLO_00002620,57,Europe,Retail,Student,Small,4,3,14.55,0.11,1,2,Paid Ads,High,48.97
MLO_00002621,29,North America,Healthcare,Student,Small,6,2,24.09,0.11,0,4,Social Media,Low,44.36
MLO_00002622,56,Asia,Retail,Freelancer,Large,4,4,17.68,0.31,2,2,Paid Ads,High,46.96
MLO_00002623,40,South America,Healthcare,Other,Small,4,1,15.6,0.47,0,0,Referral,High,29.63
MLO_00002624,51,Europe,IT,Other,Small,4,3,23.76,0.19,1,1,Other,Medium,32.03
MLO_00002625,35,North America,Healthcare,Student,Small,1,4,19.21,0.3,1,4,Referral,High,50.53
MLO_00002626,41,Asia,Finance,Other,Small,3,1,3.24,0.36,1,1,Referral,Medium,33.33
MLO_00002627,46,South America,Finance,Student,Large,2,1,10.12,0.23,0,1,Social Media,High,25.13
MLO_00002628,45,Europe,Manufacturing,Student,Small,6,6,19.04,0.2,3,3,Paid Ads,Medium,76.07
MLO_00002629,35,South America,Retail,Student,Large,3,3,27.21,0.38,2,1,Other,High,45.68
MLO_00002630,47,Asia,Retail,Manager,Large,8,2,28.06,0.28,1,1,Social Media,Low,50.2
MLO_00002631,59,Asia,Healthcare,Manager,Medium,3,6,25.33,0.31,2,2,Paid Ads,High,67.13
MLO_00002632,44,North America,Retail,Manager,Small,7,2,8.38,0.12,4,4,Social Media,High,72.71
MLO_00002633,43,South America,Finance,Manager,Small,5,1,14.73,0.29,0,4,Referral,High,50.42
MLO_00002634,40,North America,IT,Executive,Medium,7,1,13.57,0.35,0,2,Paid Ads,Medium,35.39
MLO_00002635,24,Europe,Healthcare,Freelancer,Medium,4,3,13.72,0.3,0,0,Organic,Medium,31.29
MLO_00002636,40,North America,Retail,Freelancer,Medium,1,3,2.44,0.3,1,4,Social Media,Medium,49.24
MLO_00002637,30,Europe,Finance,Student,Medium,7,2,6.04,0.41,0,4,Referral,Low,69.33
MLO_00002638,49,Asia,Manufacturing,Other,Large,6,4,5.44,0.31,0,4,Paid Ads,Medium,44.61
MLO_00002639,41,Asia,Retail,Manager,Medium,5,4,18.9,0.37,0,3,Referral,High,57.35
MLO_00002640,28,South America,IT,Freelancer,Medium,3,2,12.94,0.33,0,4,Social Media,High,47.17
MLO_00002641,35,Europe,IT,Freelancer,Large,5,4,10.41,0.19,0,0,Social Media,Medium,37.72
MLO_00002642,30,Asia,Retail,Manager,Small,4,3,13.87,0.28,2,4,Social Media,Low,50.09
MLO_00002643,40,South America,Retail,Executive,Small,6,3,10.4,0.31,2,0,Other,Medium,45.76
MLO_00002644,35,South America,Finance,Executive,Small,4,3,22.97,0.02,2,4,Other,Low,63.27
MLO_00002645,59,North America,Retail,Freelancer,Small,3,2,5.84,0.27,0,0,Social Media,High,16.31
MLO_00002646,57,South America,Manufacturing,Executive,Medium,6,1,2.63,0.37,1,2,Other,Medium,47.91
MLO_00002647,38,Asia,Finance,Manager,Small,5,0,19.87,0.16,0,4,Referral,Medium,33.87
MLO_00002648,51,North America,Healthcare,Freelancer,Medium,5,4,7.69,0.14,2,0,Paid Ads,High,51.76
MLO_00002649,30,Europe,Manufacturing,Manager,Large,8,4,19.66,0.28,2,3,Other,High,71.68
MLO_00002650,54,Europe,Finance,Executive,Small,4,4,2.7,0.14,0,3,Other,Medium,46.94
MLO_00002651,46,Asia,Finance,Manager,Medium,5,2,8.17,0.36,1,2,Other,Low,40.11
MLO_00002652,35,Asia,IT,Executive,Small,4,4,5.46,0.2,1,1,Other,Medium,39.85
MLO_00002653,32,North America,Finance,Executive,Small,3,2,9.43,0.32,1,3,Organic,Medium,41.44
MLO_00002654,56,North America,Manufacturing,Manager,Medium,4,4,10.54,0.16,0,4,Paid Ads,Low,44.11
MLO_00002655,35,Asia,Retail,Executive,Large,4,3,15.36,0.45,1,2,Referral,High,47.02
MLO_00002656,51,Asia,Manufacturing,Student,Small,4,3,16.08,0.47,0,0,Other,High,22.31
MLO_00002657,25,Europe,Healthcare,Manager,Small,7,3,19.27,0.36,0,0,Organic,Medium,42.91
MLO_00002658,25,Europe,Finance,Student,Small,3,3,10.62,0.18,1,0,Social Media,Medium,26.95
MLO_00002659,49,Europe,Finance,Manager,Small,4,2,16.43,0.24,1,0,Social Media,Medium,25.45
MLO_00002660,29,Asia,Finance,Executive,Small,9,3,29.71,0.05,0,4,Organic,Medium,46.51
MLO_00002661,23,South America,Finance,Executive,Medium,4,4,7.11,0.38,3,3,Referral,High,66.75
MLO_00002662,43,Asia,IT,Freelancer,Small,2,2,5.43,0.26,1,0,Organic,High,36.94
MLO_00002663,37,Asia,IT,Freelancer,Medium,5,4,25.43,0.24,0,4,Social Media,Low,51.87
